order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount
ITM-0038392,ORD-2023-023685,PROD-0021,1,59.09,0.0,59.09
ITM-0038393,ORD-2022-023686,PROD-0087,1,36.36,0.0,36.36
ITM-0038394,ORD-2022-023686,PROD-0061,1,45.82,4.58,41.24
ITM-0038395,ORD-2022-023686,PROD-0067,1,396.93,0.0,396.93
ITM-0038396,ORD-2022-023687,PROD-0117,1,293.11,58.62,234.49
ITM-0038397,ORD-2022-023688,PROD-0112,1,147.39,0.0,147.39
ITM-0038398,ORD-2022-023688,PROD-0106,3,109.83,0.0,329.49
ITM-0038399,ORD-2024-023689,PROD-0036,1,69.89,0.0,69.89
ITM-0038400,ORD-2022-023690,PROD-0002,3,68.46,0.0,205.38
ITM-0038401,ORD-2022-023690,PROD-0009,1,84.16,0.0,84.16
ITM-0038402,ORD-2022-023690,PROD-0071,1,600.46,300.23,300.23
ITM-0038403,ORD-2024-023691,PROD-0119,1,25.67,12.84,12.83
ITM-0038404,ORD-2022-023692,PROD-0101,1,291.08,43.66,247.42
ITM-0038405,ORD-2022-023692,PROD-0025,1,123.97,24.79,99.18
ITM-0038406,ORD-2024-023693,PROD-0069,1,139.6,0.0,139.6
ITM-0038407,ORD-2023-023694,PROD-0048,1,52.23,0.0,52.23
ITM-0038408,ORD-2024-023695,PROD-0014,1,658.84,0.0,658.84
ITM-0038409,ORD-2024-023695,PROD-0076,1,544.84,0.0,544.84
ITM-0038410,ORD-2022-023696,PROD-0036,1,69.89,6.99,62.9
ITM-0038411,ORD-2022-023696,PROD-0010,1,31.53,4.73,26.8
ITM-0038412,ORD-2022-023697,PROD-0045,1,110.65,0.0,110.65
ITM-0038413,ORD-2022-023698,PROD-0104,1,36.2,3.62,32.58
ITM-0038414,ORD-2022-023699,PROD-0007,1,270.71,0.0,270.71
ITM-0038415,ORD-2024-023700,PROD-0067,1,396.93,0.0,396.93
ITM-0038416,ORD-2023-023701,PROD-0036,1,69.89,0.0,69.89
ITM-0038417,ORD-2023-023701,PROD-0030,4,43.3,17.32,155.88
ITM-0038418,ORD-2023-023701,PROD-0036,1,69.89,0.0,69.89
ITM-0038419,ORD-2023-023701,PROD-0014,1,658.84,0.0,658.84
ITM-0038420,ORD-2023-023701,PROD-0001,3,391.76,0.0,1175.28
ITM-0038421,ORD-2024-023702,PROD-0018,1,318.69,0.0,318.69
ITM-0038422,ORD-2023-023703,PROD-0117,1,293.11,29.31,263.8
ITM-0038423,ORD-2022-023704,PROD-0104,1,36.2,0.0,36.2
ITM-0038424,ORD-2023-023705,PROD-0010,2,31.53,0.0,63.06
ITM-0038425,ORD-2023-023705,PROD-0076,1,544.84,0.0,544.84
ITM-0038426,ORD-2023-023705,PROD-0119,2,25.67,0.0,51.34
ITM-0038427,ORD-2022-023706,PROD-0078,1,379.23,0.0,379.23
ITM-0038428,ORD-2024-023707,PROD-0072,1,109.03,10.9,98.13
ITM-0038429,ORD-2022-023708,PROD-0025,1,123.97,0.0,123.97
ITM-0038430,ORD-2024-023709,PROD-0104,1,36.2,0.0,36.2
ITM-0038431,ORD-2024-023709,PROD-0034,1,141.01,70.5,70.51
ITM-0038432,ORD-2024-023709,PROD-0029,1,964.33,0.0,964.33
ITM-0038433,ORD-2024-023709,PROD-0076,1,544.84,0.0,544.84
ITM-0038434,ORD-2024-023710,PROD-0015,1,141.36,70.68,70.68
ITM-0038435,ORD-2024-023711,PROD-0071,1,600.46,0.0,600.46
ITM-0038436,ORD-2024-023711,PROD-0002,1,68.46,0.0,68.46
ITM-0038437,ORD-2022-023712,PROD-0018,1,318.69,0.0,318.69
ITM-0038438,ORD-2023-023713,PROD-0082,1,99.37,0.0,99.37
ITM-0038439,ORD-2023-023713,PROD-0116,1,101.98,10.2,91.78
ITM-0038440,ORD-2023-023713,PROD-0050,1,112.72,0.0,112.72
ITM-0038441,ORD-2023-023714,PROD-0051,1,91.76,0.0,91.76
ITM-0038442,ORD-2023-023714,PROD-0046,1,97.39,0.0,97.39
ITM-0038443,ORD-2024-023715,PROD-0050,2,112.72,0.0,225.44
ITM-0038444,ORD-2022-023716,PROD-0082,5,99.37,49.69,447.16
ITM-0038445,ORD-2022-023717,PROD-0046,1,97.39,0.0,97.39
ITM-0038446,ORD-2023-023718,PROD-0041,1,991.75,0.0,991.75
ITM-0038447,ORD-2023-023719,PROD-0048,1,52.23,0.0,52.23
ITM-0038448,ORD-2023-023719,PROD-0003,1,425.64,0.0,425.64
ITM-0038449,ORD-2023-023720,PROD-0042,1,227.01,0.0,227.01
ITM-0038450,ORD-2023-023721,PROD-0048,1,52.23,0.0,52.23
ITM-0038451,ORD-2022-023722,PROD-0082,2,99.37,0.0,198.74
ITM-0038452,ORD-2024-023723,PROD-0025,1,123.97,0.0,123.97
ITM-0038453,ORD-2024-023724,PROD-0048,1,52.23,5.22,47.01
ITM-0038454,ORD-2022-023725,PROD-0120,1,767.77,0.0,767.77
ITM-0038455,ORD-2023-023726,PROD-0036,1,69.89,0.0,69.89
ITM-0038456,ORD-2023-023726,PROD-0089,1,463.28,46.33,416.95
ITM-0038457,ORD-2023-023727,PROD-0119,1,25.67,0.0,25.67
ITM-0038458,ORD-2023-023727,PROD-0076,2,544.84,0.0,1089.68
ITM-0038459,ORD-2023-023727,PROD-0018,1,318.69,0.0,318.69
ITM-0038460,ORD-2023-023727,PROD-0058,1,130.71,0.0,130.71
ITM-0038461,ORD-2023-023727,PROD-0034,1,141.01,28.2,112.81
ITM-0038462,ORD-2023-023728,PROD-0060,1,1165.52,0.0,1165.52
ITM-0038463,ORD-2023-023728,PROD-0030,1,43.3,0.0,43.3
ITM-0038464,ORD-2024-023729,PROD-0035,1,472.52,47.25,425.27
ITM-0038465,ORD-2024-023729,PROD-0106,2,109.83,0.0,219.66
ITM-0038466,ORD-2023-023730,PROD-0090,1,152.99,0.0,152.99
ITM-0038467,ORD-2024-023731,PROD-0036,2,69.89,0.0,139.78
ITM-0038468,ORD-2024-023731,PROD-0098,1,78.86,0.0,78.86
ITM-0038469,ORD-2023-023732,PROD-0024,1,615.71,0.0,615.71
ITM-0038470,ORD-2022-023733,PROD-0064,2,157.3,31.46,283.14
ITM-0038471,ORD-2022-023733,PROD-0034,1,141.01,0.0,141.01
ITM-0038472,ORD-2023-023734,PROD-0068,1,146.26,0.0,146.26
ITM-0038473,ORD-2024-023735,PROD-0009,1,84.16,8.42,75.74
ITM-0038474,ORD-2022-023736,PROD-0019,1,35.77,0.0,35.77
ITM-0038475,ORD-2022-023736,PROD-0030,1,43.3,21.65,21.65
ITM-0038476,ORD-2024-023737,PROD-0040,1,141.98,0.0,141.98
ITM-0038477,ORD-2022-023738,PROD-0001,2,391.76,391.76,391.76
ITM-0038478,ORD-2022-023738,PROD-0120,1,767.77,0.0,767.77
ITM-0038479,ORD-2022-023739,PROD-0102,1,426.45,0.0,426.45
ITM-0038480,ORD-2022-023739,PROD-0037,1,126.82,0.0,126.82
ITM-0038481,ORD-2023-023740,PROD-0030,1,43.3,0.0,43.3
ITM-0038482,ORD-2024-023741,PROD-0030,1,43.3,4.33,38.97
ITM-0038483,ORD-2024-023741,PROD-0098,2,78.86,31.54,126.18
ITM-0038484,ORD-2024-023741,PROD-0076,3,544.84,0.0,1634.52
ITM-0038485,ORD-2024-023742,PROD-0078,1,379.23,0.0,379.23
ITM-0038486,ORD-2024-023743,PROD-0106,1,109.83,0.0,109.83
ITM-0038487,ORD-2024-023744,PROD-0115,1,449.64,0.0,449.64
ITM-0038488,ORD-2024-023744,PROD-0107,3,97.84,0.0,293.52
ITM-0038489,ORD-2024-023744,PROD-0005,1,111.27,0.0,111.27
ITM-0038490,ORD-2024-023744,PROD-0042,1,227.01,45.4,181.61
ITM-0038491,ORD-2023-023745,PROD-0116,1,101.98,0.0,101.98
ITM-0038492,ORD-2023-023745,PROD-0078,2,379.23,0.0,758.46
ITM-0038493,ORD-2023-023745,PROD-0051,1,91.76,45.88,45.88
ITM-0038494,ORD-2023-023746,PROD-0030,1,43.3,0.0,43.3
ITM-0038495,ORD-2023-023746,PROD-0030,1,43.3,0.0,43.3
ITM-0038496,ORD-2023-023746,PROD-0089,1,463.28,0.0,463.28
ITM-0038497,ORD-2023-023747,PROD-0076,1,544.84,0.0,544.84
ITM-0038498,ORD-2023-023747,PROD-0117,1,293.11,0.0,293.11
ITM-0038499,ORD-2023-023748,PROD-0054,1,198.57,0.0,198.57
ITM-0038500,ORD-2024-023749,PROD-0030,2,43.3,43.3,43.3
ITM-0038501,ORD-2024-023750,PROD-0061,1,45.82,0.0,45.82
ITM-0038502,ORD-2024-023751,PROD-0072,1,109.03,0.0,109.03
ITM-0038503,ORD-2023-023752,PROD-0067,1,396.93,59.54,337.39
ITM-0038504,ORD-2022-023753,PROD-0007,1,270.71,0.0,270.71
ITM-0038505,ORD-2022-023753,PROD-0010,1,31.53,0.0,31.53
ITM-0038506,ORD-2022-023754,PROD-0119,1,25.67,0.0,25.67
ITM-0038507,ORD-2022-023755,PROD-0098,1,78.86,0.0,78.86
ITM-0038508,ORD-2022-023755,PROD-0048,1,52.23,5.22,47.01
ITM-0038509,ORD-2022-023755,PROD-0025,1,123.97,0.0,123.97
ITM-0038510,ORD-2023-023756,PROD-0098,2,78.86,0.0,157.72
ITM-0038511,ORD-2023-023756,PROD-0025,1,123.97,18.6,105.37
ITM-0038512,ORD-2023-023756,PROD-0112,1,147.39,0.0,147.39
ITM-0038513,ORD-2023-023756,PROD-0012,1,996.63,0.0,996.63
ITM-0038514,ORD-2023-023757,PROD-0075,1,948.36,0.0,948.36
ITM-0038515,ORD-2022-023758,PROD-0082,2,99.37,29.81,168.93
ITM-0038516,ORD-2022-023758,PROD-0040,1,141.98,14.2,127.78
ITM-0038517,ORD-2022-023758,PROD-0061,1,45.82,0.0,45.82
ITM-0038518,ORD-2023-023759,PROD-0042,1,227.01,0.0,227.01
ITM-0038519,ORD-2023-023760,PROD-0067,1,396.93,39.69,357.24
ITM-0038520,ORD-2024-023761,PROD-0116,1,101.98,0.0,101.98
ITM-0038521,ORD-2024-023761,PROD-0036,1,69.89,0.0,69.89
ITM-0038522,ORD-2024-023762,PROD-0030,1,43.3,0.0,43.3
ITM-0038523,ORD-2024-023763,PROD-0112,2,147.39,0.0,294.78
ITM-0038524,ORD-2024-023764,PROD-0061,1,45.82,0.0,45.82
ITM-0038525,ORD-2024-023764,PROD-0018,1,318.69,63.74,254.95
ITM-0038526,ORD-2024-023764,PROD-0006,1,291.85,0.0,291.85
ITM-0038527,ORD-2024-023765,PROD-0071,4,600.46,0.0,2401.84
ITM-0038528,ORD-2022-023766,PROD-0008,4,33.25,26.6,106.4
ITM-0038529,ORD-2023-023767,PROD-0082,4,99.37,198.74,198.74
ITM-0038530,ORD-2023-023768,PROD-0047,1,131.14,0.0,131.14
ITM-0038531,ORD-2023-023769,PROD-0105,1,48.71,0.0,48.71
ITM-0038532,ORD-2023-023769,PROD-0085,1,74.58,37.29,37.29
ITM-0038533,ORD-2023-023769,PROD-0086,3,25.18,0.0,75.54
ITM-0038534,ORD-2023-023769,PROD-0008,1,33.25,0.0,33.25
ITM-0038535,ORD-2023-023769,PROD-0034,4,141.01,0.0,564.04
ITM-0038536,ORD-2023-023770,PROD-0036,1,69.89,10.48,59.41
ITM-0038537,ORD-2023-023771,PROD-0120,1,767.77,0.0,767.77
ITM-0038538,ORD-2024-023772,PROD-0070,5,68.53,0.0,342.65
ITM-0038539,ORD-2024-023773,PROD-0075,2,948.36,0.0,1896.72
ITM-0038540,ORD-2022-023774,PROD-0015,1,141.36,0.0,141.36
ITM-0038541,ORD-2022-023774,PROD-0009,1,84.16,0.0,84.16
ITM-0038542,ORD-2022-023775,PROD-0068,1,146.26,0.0,146.26
ITM-0038543,ORD-2024-023776,PROD-0104,2,36.2,0.0,72.4
ITM-0038544,ORD-2024-023777,PROD-0072,1,109.03,0.0,109.03
ITM-0038545,ORD-2022-023778,PROD-0042,1,227.01,0.0,227.01
ITM-0038546,ORD-2022-023779,PROD-0120,1,767.77,0.0,767.77
ITM-0038547,ORD-2022-023779,PROD-0034,1,141.01,14.1,126.91
ITM-0038548,ORD-2024-023780,PROD-0040,1,141.98,14.2,127.78
ITM-0038549,ORD-2023-023781,PROD-0030,4,43.3,34.64,138.56
ITM-0038550,ORD-2023-023781,PROD-0024,1,615.71,61.57,554.14
ITM-0038551,ORD-2023-023781,PROD-0045,1,110.65,0.0,110.65
ITM-0038552,ORD-2023-023782,PROD-0030,1,43.3,0.0,43.3
ITM-0038553,ORD-2024-023783,PROD-0091,1,104.78,0.0,104.78
ITM-0038554,ORD-2024-023783,PROD-0030,1,43.3,0.0,43.3
ITM-0038555,ORD-2024-023784,PROD-0015,1,141.36,21.2,120.16
ITM-0038556,ORD-2024-023784,PROD-0009,1,84.16,0.0,84.16
ITM-0038557,ORD-2022-023785,PROD-0056,1,327.37,0.0,327.37
ITM-0038558,ORD-2023-023786,PROD-0119,1,25.67,0.0,25.67
ITM-0038559,ORD-2022-023787,PROD-0120,1,767.77,0.0,767.77
ITM-0038560,ORD-2024-023788,PROD-0048,1,52.23,0.0,52.23
ITM-0038561,ORD-2024-023788,PROD-0013,1,323.93,48.59,275.34
ITM-0038562,ORD-2024-023788,PROD-0058,3,130.71,0.0,392.13
ITM-0038563,ORD-2024-023789,PROD-0053,1,136.39,0.0,136.39
ITM-0038564,ORD-2024-023790,PROD-0079,1,1257.72,628.86,628.86
ITM-0038565,ORD-2024-023790,PROD-0077,2,455.38,0.0,910.76
ITM-0038566,ORD-2022-023791,PROD-0071,1,600.46,90.07,510.39
ITM-0038567,ORD-2022-023791,PROD-0067,5,396.93,0.0,1984.65
ITM-0038568,ORD-2022-023792,PROD-0104,2,36.2,0.0,72.4
ITM-0038569,ORD-2022-023792,PROD-0110,1,79.62,0.0,79.62
ITM-0038570,ORD-2022-023793,PROD-0053,1,136.39,0.0,136.39
ITM-0038571,ORD-2024-023794,PROD-0089,2,463.28,0.0,926.56
ITM-0038572,ORD-2023-023795,PROD-0036,1,69.89,10.48,59.41
ITM-0038573,ORD-2023-023795,PROD-0040,1,141.98,0.0,141.98
ITM-0038574,ORD-2023-023795,PROD-0008,2,33.25,0.0,66.5
ITM-0038575,ORD-2023-023795,PROD-0025,1,123.97,0.0,123.97
ITM-0038576,ORD-2023-023795,PROD-0119,1,25.67,0.0,25.67
ITM-0038577,ORD-2024-023796,PROD-0076,1,544.84,0.0,544.84
ITM-0038578,ORD-2022-023797,PROD-0052,1,552.66,0.0,552.66
ITM-0038579,ORD-2023-023798,PROD-0027,1,373.15,0.0,373.15
ITM-0038580,ORD-2023-023798,PROD-0020,1,74.18,37.09,37.09
ITM-0038581,ORD-2024-023799,PROD-0061,1,45.82,6.87,38.95
ITM-0038582,ORD-2022-023800,PROD-0089,1,463.28,0.0,463.28
ITM-0038583,ORD-2022-023800,PROD-0018,1,318.69,0.0,318.69
ITM-0038584,ORD-2024-023801,PROD-0010,1,31.53,4.73,26.8
ITM-0038585,ORD-2022-023802,PROD-0034,5,141.01,352.52,352.53
ITM-0038586,ORD-2022-023802,PROD-0103,3,70.16,0.0,210.48
ITM-0038587,ORD-2022-023802,PROD-0061,1,45.82,0.0,45.82
ITM-0038588,ORD-2022-023803,PROD-0050,1,112.72,0.0,112.72
ITM-0038589,ORD-2023-023804,PROD-0012,1,996.63,0.0,996.63
ITM-0038590,ORD-2024-023805,PROD-0098,1,78.86,0.0,78.86
ITM-0038591,ORD-2023-023806,PROD-0078,3,379.23,0.0,1137.69
ITM-0038592,ORD-2024-023807,PROD-0023,2,72.17,0.0,144.34
ITM-0038593,ORD-2022-023808,PROD-0089,1,463.28,0.0,463.28
ITM-0038594,ORD-2022-023808,PROD-0085,1,74.58,7.46,67.12
ITM-0038595,ORD-2022-023809,PROD-0091,1,104.78,0.0,104.78
ITM-0038596,ORD-2022-023809,PROD-0081,1,681.24,0.0,681.24
ITM-0038597,ORD-2024-023810,PROD-0014,1,658.84,0.0,658.84
ITM-0038598,ORD-2024-023811,PROD-0076,5,544.84,0.0,2724.2
ITM-0038599,ORD-2024-023811,PROD-0097,1,131.35,0.0,131.35
ITM-0038600,ORD-2022-023812,PROD-0035,2,472.52,0.0,945.04
ITM-0038601,ORD-2022-023812,PROD-0067,1,396.93,0.0,396.93
ITM-0038602,ORD-2022-023812,PROD-0053,1,136.39,0.0,136.39
ITM-0038603,ORD-2023-023813,PROD-0008,1,33.25,16.62,16.63
ITM-0038604,ORD-2023-023813,PROD-0041,1,991.75,99.18,892.57
ITM-0038605,ORD-2023-023813,PROD-0117,1,293.11,146.56,146.55
ITM-0038606,ORD-2023-023814,PROD-0089,1,463.28,0.0,463.28
ITM-0038607,ORD-2024-023815,PROD-0030,3,43.3,0.0,129.9
ITM-0038608,ORD-2024-023816,PROD-0009,1,84.16,16.83,67.33
ITM-0038609,ORD-2024-023817,PROD-0042,1,227.01,0.0,227.01
ITM-0038610,ORD-2024-023817,PROD-0078,1,379.23,0.0,379.23
ITM-0038611,ORD-2024-023817,PROD-0108,2,190.86,0.0,381.72
ITM-0038612,ORD-2023-023818,PROD-0048,1,52.23,0.0,52.23
ITM-0038613,ORD-2022-023819,PROD-0047,2,131.14,0.0,262.28
ITM-0038614,ORD-2022-023820,PROD-0005,1,111.27,0.0,111.27
ITM-0038615,ORD-2023-023821,PROD-0052,1,552.66,0.0,552.66
ITM-0038616,ORD-2023-023822,PROD-0091,2,104.78,31.43,178.13
ITM-0038617,ORD-2023-023823,PROD-0090,4,152.99,0.0,611.96
ITM-0038618,ORD-2023-023823,PROD-0112,1,147.39,0.0,147.39
ITM-0038619,ORD-2023-023823,PROD-0116,4,101.98,0.0,407.92
ITM-0038620,ORD-2023-023823,PROD-0025,1,123.97,0.0,123.97
ITM-0038621,ORD-2023-023823,PROD-0036,1,69.89,0.0,69.89
ITM-0038622,ORD-2023-023824,PROD-0117,1,293.11,0.0,293.11
ITM-0038623,ORD-2023-023825,PROD-0025,4,123.97,0.0,495.88
ITM-0038624,ORD-2023-023825,PROD-0051,3,91.76,137.64,137.64
ITM-0038625,ORD-2022-023826,PROD-0113,1,260.17,130.09,130.08
ITM-0038626,ORD-2022-023826,PROD-0104,1,36.2,0.0,36.2
ITM-0038627,ORD-2022-023827,PROD-0025,1,123.97,0.0,123.97
ITM-0038628,ORD-2023-023828,PROD-0091,1,104.78,10.48,94.3
ITM-0038629,ORD-2023-023828,PROD-0045,1,110.65,11.07,99.58
ITM-0038630,ORD-2023-023829,PROD-0025,1,123.97,0.0,123.97
ITM-0038631,ORD-2022-023830,PROD-0052,1,552.66,110.53,442.13
ITM-0038632,ORD-2022-023831,PROD-0120,2,767.77,0.0,1535.54
ITM-0038633,ORD-2024-023832,PROD-0012,1,996.63,0.0,996.63
ITM-0038634,ORD-2024-023832,PROD-0054,2,198.57,198.57,198.57
ITM-0038635,ORD-2024-023832,PROD-0098,1,78.86,0.0,78.86
ITM-0038636,ORD-2024-023833,PROD-0014,1,658.84,0.0,658.84
ITM-0038637,ORD-2024-023833,PROD-0104,1,36.2,3.62,32.58
ITM-0038638,ORD-2024-023833,PROD-0115,1,449.64,0.0,449.64
ITM-0038639,ORD-2024-023834,PROD-0102,2,426.45,0.0,852.9
ITM-0038640,ORD-2024-023834,PROD-0104,1,36.2,0.0,36.2
ITM-0038641,ORD-2024-023834,PROD-0024,1,615.71,0.0,615.71
ITM-0038642,ORD-2024-023834,PROD-0034,1,141.01,0.0,141.01
ITM-0038643,ORD-2023-023835,PROD-0116,2,101.98,0.0,203.96
ITM-0038644,ORD-2024-023836,PROD-0098,1,78.86,0.0,78.86
ITM-0038645,ORD-2024-023836,PROD-0025,1,123.97,0.0,123.97
ITM-0038646,ORD-2022-023837,PROD-0010,1,31.53,0.0,31.53
ITM-0038647,ORD-2022-023837,PROD-0020,4,74.18,44.51,252.21
ITM-0038648,ORD-2022-023837,PROD-0079,1,1257.72,0.0,1257.72
ITM-0038649,ORD-2022-023837,PROD-0102,3,426.45,0.0,1279.35
ITM-0038650,ORD-2022-023837,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038651,ORD-2022-023838,PROD-0089,1,463.28,46.33,416.95
ITM-0038652,ORD-2023-023839,PROD-0037,3,126.82,0.0,380.46
ITM-0038653,ORD-2022-023840,PROD-0072,1,109.03,0.0,109.03
ITM-0038654,ORD-2022-023841,PROD-0089,1,463.28,0.0,463.28
ITM-0038655,ORD-2022-023841,PROD-0071,1,600.46,0.0,600.46
ITM-0038656,ORD-2022-023841,PROD-0061,1,45.82,0.0,45.82
ITM-0038657,ORD-2023-023842,PROD-0085,2,74.58,0.0,149.16
ITM-0038658,ORD-2023-023843,PROD-0120,5,767.77,0.0,3838.85
ITM-0038659,ORD-2023-023844,PROD-0040,1,141.98,14.2,127.78
ITM-0038660,ORD-2024-023845,PROD-0115,1,449.64,0.0,449.64
ITM-0038661,ORD-2024-023845,PROD-0071,1,600.46,60.05,540.41
ITM-0038662,ORD-2024-023845,PROD-0117,1,293.11,0.0,293.11
ITM-0038663,ORD-2023-023846,PROD-0034,1,141.01,0.0,141.01
ITM-0038664,ORD-2022-023847,PROD-0090,1,152.99,0.0,152.99
ITM-0038665,ORD-2022-023847,PROD-0034,1,141.01,0.0,141.01
ITM-0038666,ORD-2023-023848,PROD-0102,1,426.45,0.0,426.45
ITM-0038667,ORD-2022-023849,PROD-0090,1,152.99,15.3,137.69
ITM-0038668,ORD-2023-023850,PROD-0017,4,423.09,0.0,1692.36
ITM-0038669,ORD-2023-023851,PROD-0104,1,36.2,0.0,36.2
ITM-0038670,ORD-2022-023852,PROD-0040,5,141.98,0.0,709.9
ITM-0038671,ORD-2022-023852,PROD-0104,1,36.2,7.24,28.96
ITM-0038672,ORD-2022-023852,PROD-0071,1,600.46,0.0,600.46
ITM-0038673,ORD-2022-023852,PROD-0103,1,70.16,35.08,35.08
ITM-0038674,ORD-2024-023853,PROD-0103,1,70.16,0.0,70.16
ITM-0038675,ORD-2023-023854,PROD-0104,1,36.2,0.0,36.2
ITM-0038676,ORD-2024-023855,PROD-0071,2,600.46,0.0,1200.92
ITM-0038677,ORD-2024-023856,PROD-0035,1,472.52,0.0,472.52
ITM-0038678,ORD-2024-023856,PROD-0020,2,74.18,22.25,126.11
ITM-0038679,ORD-2024-023856,PROD-0061,1,45.82,0.0,45.82
ITM-0038680,ORD-2022-023857,PROD-0094,1,144.66,0.0,144.66
ITM-0038681,ORD-2022-023857,PROD-0002,1,68.46,0.0,68.46
ITM-0038682,ORD-2022-023857,PROD-0082,1,99.37,0.0,99.37
ITM-0038683,ORD-2024-023858,PROD-0004,1,976.94,0.0,976.94
ITM-0038684,ORD-2024-023859,PROD-0021,1,59.09,0.0,59.09
ITM-0038685,ORD-2024-023859,PROD-0038,1,740.39,0.0,740.39
ITM-0038686,ORD-2024-023860,PROD-0058,3,130.71,0.0,392.13
ITM-0038687,ORD-2024-023860,PROD-0082,1,99.37,0.0,99.37
ITM-0038688,ORD-2022-023861,PROD-0034,1,141.01,0.0,141.01
ITM-0038689,ORD-2024-023862,PROD-0007,1,270.71,0.0,270.71
ITM-0038690,ORD-2024-023862,PROD-0040,1,141.98,0.0,141.98
ITM-0038691,ORD-2024-023862,PROD-0036,1,69.89,0.0,69.89
ITM-0038692,ORD-2024-023863,PROD-0079,1,1257.72,0.0,1257.72
ITM-0038693,ORD-2023-023864,PROD-0009,2,84.16,0.0,168.32
ITM-0038694,ORD-2023-023864,PROD-0010,1,31.53,0.0,31.53
ITM-0038695,ORD-2023-023864,PROD-0009,1,84.16,16.83,67.33
ITM-0038696,ORD-2023-023865,PROD-0082,1,99.37,0.0,99.37
ITM-0038697,ORD-2024-023866,PROD-0067,1,396.93,79.39,317.54
ITM-0038698,ORD-2022-023867,PROD-0104,1,36.2,0.0,36.2
ITM-0038699,ORD-2022-023868,PROD-0020,1,74.18,0.0,74.18
ITM-0038700,ORD-2022-023868,PROD-0102,1,426.45,0.0,426.45
ITM-0038701,ORD-2022-023868,PROD-0061,1,45.82,0.0,45.82
ITM-0038702,ORD-2023-023869,PROD-0041,3,991.75,0.0,2975.25
ITM-0038703,ORD-2024-023870,PROD-0090,3,152.99,0.0,458.97
ITM-0038704,ORD-2022-023871,PROD-0088,1,57.65,5.77,51.88
ITM-0038705,ORD-2024-023872,PROD-0078,1,379.23,0.0,379.23
ITM-0038706,ORD-2022-023873,PROD-0104,1,36.2,0.0,36.2
ITM-0038707,ORD-2024-023874,PROD-0042,1,227.01,34.05,192.96
ITM-0038708,ORD-2023-023875,PROD-0031,1,629.8,0.0,629.8
ITM-0038709,ORD-2023-023876,PROD-0017,1,423.09,0.0,423.09
ITM-0038710,ORD-2024-023877,PROD-0018,1,318.69,0.0,318.69
ITM-0038711,ORD-2024-023877,PROD-0079,2,1257.72,0.0,2515.44
ITM-0038712,ORD-2024-023877,PROD-0008,4,33.25,0.0,133.0
ITM-0038713,ORD-2024-023877,PROD-0078,1,379.23,0.0,379.23
ITM-0038714,ORD-2024-023878,PROD-0082,1,99.37,0.0,99.37
ITM-0038715,ORD-2024-023878,PROD-0051,1,91.76,0.0,91.76
ITM-0038716,ORD-2023-023879,PROD-0005,1,111.27,0.0,111.27
ITM-0038717,ORD-2022-023880,PROD-0047,2,131.14,0.0,262.28
ITM-0038718,ORD-2023-023881,PROD-0013,1,323.93,0.0,323.93
ITM-0038719,ORD-2023-023881,PROD-0035,1,472.52,0.0,472.52
ITM-0038720,ORD-2023-023881,PROD-0025,1,123.97,24.79,99.18
ITM-0038721,ORD-2023-023881,PROD-0052,1,552.66,0.0,552.66
ITM-0038722,ORD-2024-023882,PROD-0018,1,318.69,159.34,159.35
ITM-0038723,ORD-2024-023882,PROD-0009,1,84.16,12.62,71.54
ITM-0038724,ORD-2024-023882,PROD-0042,2,227.01,0.0,454.02
ITM-0038725,ORD-2022-023883,PROD-0050,1,112.72,11.27,101.45
ITM-0038726,ORD-2022-023883,PROD-0061,5,45.82,34.36,194.74
ITM-0038727,ORD-2024-023884,PROD-0048,1,52.23,0.0,52.23
ITM-0038728,ORD-2023-023885,PROD-0002,2,68.46,0.0,136.92
ITM-0038729,ORD-2024-023886,PROD-0071,1,600.46,0.0,600.46
ITM-0038730,ORD-2024-023886,PROD-0074,1,349.34,0.0,349.34
ITM-0038731,ORD-2023-023887,PROD-0006,1,291.85,0.0,291.85
ITM-0038732,ORD-2023-023887,PROD-0009,2,84.16,84.16,84.16
ITM-0038733,ORD-2023-023887,PROD-0067,1,396.93,0.0,396.93
ITM-0038734,ORD-2023-023888,PROD-0104,1,36.2,0.0,36.2
ITM-0038735,ORD-2023-023889,PROD-0104,3,36.2,0.0,108.6
ITM-0038736,ORD-2022-023890,PROD-0020,1,74.18,7.42,66.76
ITM-0038737,ORD-2023-023891,PROD-0075,1,948.36,0.0,948.36
ITM-0038738,ORD-2024-023892,PROD-0009,1,84.16,0.0,84.16
ITM-0038739,ORD-2023-023893,PROD-0087,1,36.36,3.64,32.72
ITM-0038740,ORD-2024-023894,PROD-0067,1,396.93,198.47,198.46
ITM-0038741,ORD-2024-023894,PROD-0100,1,1776.0,177.6,1598.4
ITM-0038742,ORD-2024-023895,PROD-0077,1,455.38,0.0,455.38
ITM-0038743,ORD-2024-023895,PROD-0040,1,141.98,70.99,70.99
ITM-0038744,ORD-2024-023896,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038745,ORD-2024-023897,PROD-0103,1,70.16,0.0,70.16
ITM-0038746,ORD-2022-023898,PROD-0040,1,141.98,0.0,141.98
ITM-0038747,ORD-2022-023898,PROD-0056,4,327.37,0.0,1309.48
ITM-0038748,ORD-2022-023899,PROD-0025,1,123.97,0.0,123.97
