order_id,customer_id,order_date,ship_date,order_status,ship_mode
ORD-2023-020485,CUST-03289,2023-12-15,2023-12-18,Shipped,Standard
ORD-2022-020486,CUST-03810,2022-10-24,2022-10-26,Delivered,Express
ORD-2022-020487,CUST-03204,2022-04-06,2022-04-13,Delivered,Standard
ORD-2022-020488,CUST-02952,2022-12-17,2022-12-18,Delivered,Next Day
ORD-2023-020489,CUST-00192,2023-03-17,2023-03-22,Returned,Standard
ORD-2023-020490,CUST-03794,2023-12-09,2023-12-11,Delivered,Express
ORD-2023-020491,CUST-01218,2023-01-28,2023-02-02,Delivered,Standard
ORD-2023-020492,CUST-00849,2023-05-30,2023-06-02,Delivered,Standard
ORD-2024-020493,CUST-00287,2024-10-28,2024-10-30,Delivered,Express
ORD-2024-020494,CUST-03442,2024-01-31,2024-02-03,Shipped,Standard
ORD-2024-020495,CUST-03296,2024-05-29,2024-06-03,Delivered,Standard
ORD-2023-020496,CUST-03630,2023-12-22,2023-12-28,Shipped,Standard
ORD-2022-020497,CUST-03992,2022-12-10,2022-12-17,Delivered,Standard
ORD-2023-020498,CUST-01206,2023-05-15,2023-05-18,Delivered,Standard
ORD-2022-020499,CUST-02974,2022-11-02,2022-11-09,Delivered,Standard
ORD-2022-020500,CUST-04753,2022-08-14,2022-08-15,Shipped,Next Day
ORD-2022-020501,CUST-01210,2022-10-07,2022-10-11,Delivered,Standard
ORD-2023-020502,CUST-04784,2023-09-15,,Processing,Standard
ORD-2022-020503,CUST-04983,2022-04-23,2022-04-28,Delivered,Standard
ORD-2022-020504,CUST-03949,2022-10-01,2022-10-03,Delivered,Express
ORD-2024-020505,CUST-04345,2024-10-04,2024-10-11,Shipped,Standard
ORD-2024-020506,CUST-00174,2024-11-17,2024-11-18,Returned,Next Day
ORD-2024-020507,CUST-04823,2024-08-28,2024-09-03,Delivered,Standard
ORD-2022-020508,CUST-00697,2022-11-08,2022-11-12,Delivered,Standard
ORD-2022-020509,CUST-03860,2022-05-20,2022-05-24,Delivered,Standard
ORD-2022-020510,CUST-03854,2022-10-27,2022-11-03,Delivered,Standard
ORD-2024-020511,CUST-02907,2024-08-09,2024-08-11,Delivered,Express
ORD-2023-020512,CUST-02587,2023-11-27,2023-11-30,Delivered,Standard
ORD-2023-020513,CUST-03054,2023-12-03,2023-12-10,Returned,Standard
ORD-2023-020514,CUST-01528,2023-09-28,2023-09-30,Shipped,Express
ORD-2024-020515,CUST-01602,2024-12-18,2024-12-20,Delivered,Express
ORD-2022-020516,CUST-04830,2022-08-04,2022-08-11,Delivered,Standard
ORD-2023-020517,CUST-00184,2023-12-16,,Processing,Standard
ORD-2022-020518,CUST-00029,2022-01-11,2022-01-14,Delivered,Standard
ORD-2024-020519,CUST-00397,2024-10-10,2024-10-17,Delivered,Standard
ORD-2024-020520,CUST-00107,2024-11-25,2024-11-27,Delivered,Express
ORD-2023-020521,CUST-00715,2023-03-07,2023-03-10,Delivered,Standard
ORD-2024-020522,CUST-03332,2024-05-09,2024-05-11,Delivered,Express
ORD-2024-020523,CUST-01874,2024-05-04,2024-05-11,Delivered,Standard
ORD-2024-020524,CUST-03601,2024-10-24,2024-10-29,Delivered,Standard
ORD-2023-020525,CUST-03213,2023-10-10,2023-10-13,Delivered,Standard
ORD-2022-020526,CUST-04663,2022-06-13,2022-06-18,Delivered,Standard
ORD-2022-020527,CUST-02374,2022-12-17,2022-12-20,Delivered,Standard
ORD-2024-020528,CUST-02835,2024-12-22,2024-12-24,Delivered,Express
ORD-2023-020529,CUST-04015,2023-10-02,2023-10-07,Delivered,Standard
ORD-2024-020530,CUST-03078,2024-09-28,2024-09-30,Shipped,Express
ORD-2023-020531,CUST-00782,2023-07-13,2023-07-19,Shipped,Standard
ORD-2024-020532,CUST-02266,2024-11-26,2024-11-28,Delivered,Express
ORD-2022-020533,CUST-04634,2022-11-11,2022-11-16,Delivered,Standard
ORD-2024-020534,CUST-02211,2024-05-04,2024-05-11,Delivered,Standard
ORD-2022-020535,CUST-01249,2022-09-30,2022-10-02,Shipped,Express
ORD-2024-020536,CUST-02313,2024-08-25,2024-08-28,Delivered,Standard
ORD-2024-020537,CUST-02299,2024-12-12,2024-12-14,Delivered,Express
ORD-2022-020538,CUST-04882,2022-09-30,2022-10-04,Delivered,Standard
ORD-2024-020539,CUST-00029,2024-03-02,2024-03-03,Delivered,Next Day
ORD-2023-020540,CUST-04863,2023-06-06,2023-06-13,Delivered,Standard
ORD-2022-020541,CUST-02245,2022-02-18,2022-02-21,Delivered,Standard
ORD-2023-020542,CUST-00808,2023-07-17,2023-07-24,Delivered,Standard
ORD-2022-020543,CUST-02507,2022-12-11,2022-12-13,Delivered,Express
ORD-2024-020544,CUST-02100,2024-03-14,2024-03-17,Delivered,Standard
ORD-2022-020545,CUST-00404,2022-07-17,2022-07-19,Delivered,Express
ORD-2023-020546,CUST-02413,2023-04-03,2023-04-06,Delivered,Standard
ORD-2022-020547,CUST-01825,2022-11-24,2022-11-29,Delivered,Standard
ORD-2022-020548,CUST-02488,2022-11-02,2022-11-06,Delivered,Standard
ORD-2022-020549,CUST-00773,2022-10-14,2022-10-16,Delivered,Express
ORD-2023-020550,CUST-03493,2023-02-24,2023-02-26,Delivered,Express
ORD-2024-020551,CUST-00168,2024-06-27,2024-07-01,Delivered,Standard
ORD-2022-020552,CUST-01831,2022-11-29,,Processing,Standard
ORD-2024-020553,CUST-00651,2024-01-20,2024-01-27,Returned,Standard
ORD-2024-020554,CUST-00616,2024-12-16,2024-12-17,Delivered,Next Day
ORD-2022-020555,CUST-04740,2022-09-19,2022-09-24,Delivered,Standard
ORD-2024-020556,CUST-02587,2024-03-08,2024-03-10,Delivered,Express
ORD-2023-020557,CUST-04267,2023-02-09,2023-02-10,Delivered,Next Day
ORD-2024-020558,CUST-03755,2024-01-14,2024-01-18,Delivered,Standard
ORD-2024-020559,CUST-02054,2024-06-16,2024-06-17,Delivered,Next Day
ORD-2024-020560,CUST-04617,2024-07-15,2024-07-22,Delivered,Standard
ORD-2022-020561,CUST-03855,2022-12-11,2022-12-14,Returned,Standard
ORD-2022-020562,CUST-04954,2022-02-02,2022-02-08,Delivered,Standard
ORD-2023-020563,CUST-02637,2023-06-09,2023-06-13,Delivered,Standard
ORD-2022-020564,CUST-00086,2022-03-13,2022-03-20,Delivered,Standard
ORD-2024-020565,CUST-01659,2024-08-22,2024-08-24,Delivered,Express
ORD-2023-020566,CUST-01054,2023-04-02,,Cancelled,Express
ORD-2023-020567,CUST-02603,2023-10-22,2023-10-24,Delivered,Express
ORD-2022-020568,CUST-00086,2022-04-29,2022-04-30,Shipped,Next Day
ORD-2022-020569,CUST-01933,2022-12-10,2022-12-16,Delivered,Standard
ORD-2023-020570,CUST-03982,2023-09-16,,Cancelled,Standard
ORD-2024-020571,CUST-02052,2024-10-08,2024-10-13,Delivered,Standard
ORD-2024-020572,CUST-01050,2024-05-31,2024-06-07,Delivered,Standard
ORD-2022-020573,CUST-01003,2022-10-10,2022-10-12,Delivered,Express
ORD-2023-020574,CUST-03841,2023-10-05,2023-10-07,Delivered,Express
ORD-2022-020575,CUST-04067,2022-08-31,2022-09-01,Delivered,Next Day
ORD-2024-020576,CUST-02714,2024-11-21,2024-11-24,Delivered,Standard
ORD-2022-020577,CUST-01531,2022-05-26,2022-05-30,Delivered,Standard
ORD-2024-020578,CUST-04045,2024-10-09,2024-10-10,Delivered,Next Day
ORD-2022-020579,CUST-03082,2022-08-01,,Processing,Standard
ORD-2024-020580,CUST-02642,2024-04-25,2024-04-29,Delivered,Standard
ORD-2022-020581,CUST-04642,2022-05-02,2022-05-09,Shipped,Standard
ORD-2024-020582,CUST-02001,2024-09-15,2024-09-16,Delivered,Next Day
ORD-2022-020583,CUST-04342,2022-08-01,2022-08-07,Delivered,Standard
ORD-2022-020584,CUST-01476,2022-12-28,2022-12-29,Delivered,Next Day
ORD-2024-020585,CUST-02248,2024-10-26,2024-10-28,Delivered,Express
ORD-2024-020586,CUST-04396,2024-10-11,2024-10-13,Delivered,Express
ORD-2022-020587,CUST-00058,2022-10-31,2022-11-07,Delivered,Standard
ORD-2022-020588,CUST-02638,2022-10-09,2022-10-16,Delivered,Standard
ORD-2022-020589,CUST-03103,2022-11-02,2022-11-09,Delivered,Standard
ORD-2022-020590,CUST-03719,2022-10-26,2022-10-28,Delivered,Express
ORD-2024-020591,CUST-04054,2024-12-28,2025-01-01,Delivered,Standard
ORD-2022-020592,CUST-02181,2022-10-27,2022-10-28,Delivered,Next Day
ORD-2022-020593,CUST-04970,2022-12-21,2022-12-22,Delivered,Next Day
ORD-2023-020594,CUST-04768,2023-12-22,2023-12-27,Returned,Standard
ORD-2022-020595,CUST-03528,2022-03-29,2022-04-02,Delivered,Standard
ORD-2022-020596,CUST-00613,2022-03-12,2022-03-17,Delivered,Standard
ORD-2022-020597,CUST-01755,2022-09-05,2022-09-11,Delivered,Standard
ORD-2023-020598,CUST-01517,2023-04-22,2023-04-28,Delivered,Standard
ORD-2023-020599,CUST-00672,2023-05-20,2023-05-22,Delivered,Express
ORD-2023-020600,CUST-02299,2023-12-22,2023-12-29,Delivered,Standard
ORD-2022-020601,CUST-04456,2022-11-01,2022-11-02,Delivered,Next Day
ORD-2022-020602,CUST-03934,2022-12-08,2022-12-13,Shipped,Standard
ORD-2023-020603,CUST-00985,2023-01-31,2023-02-01,Delivered,Next Day
ORD-2023-020604,CUST-01595,2023-02-26,,Processing,Standard
ORD-2022-020605,CUST-00308,2022-09-05,2022-09-08,Delivered,Standard
ORD-2024-020606,CUST-02778,2024-02-25,2024-02-27,Delivered,Express
ORD-2022-020607,CUST-00826,2022-11-02,2022-11-07,Delivered,Standard
ORD-2024-020608,CUST-04970,2024-11-11,2024-11-16,Delivered,Standard
ORD-2023-020609,CUST-01514,2023-01-10,2023-01-14,Delivered,Standard
ORD-2023-020610,CUST-03092,2023-07-19,2023-07-22,Delivered,Standard
ORD-2022-020611,CUST-01705,2022-08-31,2022-09-07,Delivered,Standard
ORD-2024-020612,CUST-03210,2024-03-11,2024-03-14,Delivered,Standard
ORD-2024-020613,CUST-02506,2024-06-29,2024-07-04,Delivered,Standard
ORD-2024-020614,CUST-02813,2024-05-10,2024-05-14,Delivered,Standard
ORD-2024-020615,CUST-01368,2024-01-01,2024-01-07,Shipped,Standard
ORD-2024-020616,CUST-00571,2024-03-09,,Cancelled,Standard
ORD-2024-020617,CUST-04339,2024-12-08,2024-12-13,Shipped,Standard
ORD-2023-020618,CUST-04790,2023-12-09,2023-12-15,Shipped,Standard
ORD-2023-020619,CUST-01007,2023-02-17,2023-02-21,Delivered,Standard
ORD-2023-020620,CUST-04875,2023-07-17,2023-07-20,Delivered,Standard
ORD-2024-020621,CUST-04260,2024-09-17,2024-09-21,Delivered,Standard
ORD-2023-020622,CUST-02294,2023-11-10,2023-11-15,Delivered,Standard
ORD-2024-020623,CUST-03803,2024-01-28,,Cancelled,Standard
ORD-2024-020624,CUST-04818,2024-05-21,2024-05-27,Delivered,Standard
ORD-2022-020625,CUST-01225,2022-10-03,2022-10-06,Delivered,Standard
ORD-2024-020626,CUST-01615,2024-11-02,2024-11-04,Delivered,Express
ORD-2024-020627,CUST-03315,2024-09-04,2024-09-10,Delivered,Standard
ORD-2022-020628,CUST-03571,2022-10-10,2022-10-14,Delivered,Standard
ORD-2022-020629,CUST-01002,2022-01-18,2022-01-20,Delivered,Express
ORD-2022-020630,CUST-03028,2022-05-09,2022-05-15,Shipped,Standard
ORD-2024-020631,CUST-01783,2024-12-30,2025-01-01,Shipped,Express
ORD-2024-020632,CUST-00996,2024-08-21,2024-08-23,Delivered,Express
ORD-2024-020633,CUST-03421,2024-08-05,2024-08-11,Delivered,Standard
ORD-2022-020634,CUST-04801,2022-04-17,2022-04-19,Delivered,Express
ORD-2024-020635,CUST-00875,2024-05-16,2024-05-23,Delivered,Standard
ORD-2024-020636,CUST-02059,2024-09-04,2024-09-06,Delivered,Express
ORD-2024-020637,CUST-04336,2024-06-27,2024-07-03,Delivered,Standard
ORD-2023-020638,CUST-01226,2023-10-23,2023-10-27,Delivered,Standard
ORD-2023-020639,CUST-03123,2023-05-26,2023-05-31,Delivered,Standard
ORD-2023-020640,CUST-00627,2023-12-06,2023-12-11,Delivered,Standard
ORD-2024-020641,CUST-03588,2024-09-08,2024-09-12,Delivered,Standard
ORD-2023-020642,CUST-04342,2023-06-21,2023-06-23,Delivered,Express
ORD-2024-020643,CUST-00670,2024-10-20,2024-10-25,Delivered,Standard
ORD-2023-020644,CUST-03608,2023-11-27,2023-12-02,Delivered,Standard
ORD-2023-020645,CUST-02835,2023-10-27,2023-10-31,Delivered,Standard
ORD-2024-020646,CUST-04578,2024-12-18,2024-12-19,Delivered,Next Day
ORD-2023-020647,CUST-02987,2023-12-18,2023-12-23,Delivered,Standard
ORD-2024-020648,CUST-02248,2024-10-02,2024-10-05,Delivered,Standard
ORD-2024-020649,CUST-01172,2024-11-14,2024-11-17,Delivered,Standard
ORD-2023-020650,CUST-00245,2023-09-28,2023-10-01,Delivered,Standard
ORD-2022-020651,CUST-01649,2022-05-25,,Processing,Standard
ORD-2024-020652,CUST-02984,2024-03-15,2024-03-21,Delivered,Standard
ORD-2023-020653,CUST-02061,2023-03-05,,Processing,Standard
ORD-2023-020654,CUST-02742,2023-05-20,2023-05-24,Delivered,Standard
ORD-2024-020655,CUST-01330,2024-03-02,2024-03-04,Delivered,Express
ORD-2022-020656,CUST-02466,2022-12-08,2022-12-13,Delivered,Standard
ORD-2022-020657,CUST-01715,2022-03-12,2022-03-17,Delivered,Standard
ORD-2024-020658,CUST-04326,2024-05-08,2024-05-10,Delivered,Express
ORD-2022-020659,CUST-00539,2022-01-07,2022-01-13,Delivered,Standard
ORD-2024-020660,CUST-04198,2024-12-14,2024-12-16,Delivered,Express
ORD-2023-020661,CUST-02127,2023-08-11,2023-08-15,Delivered,Standard
ORD-2022-020662,CUST-04415,2022-04-07,2022-04-13,Delivered,Standard
ORD-2022-020663,CUST-03791,2022-12-11,2022-12-16,Delivered,Standard
ORD-2023-020664,CUST-00980,2023-10-19,2023-10-22,Delivered,Standard
ORD-2023-020665,CUST-02017,2023-03-03,2023-03-07,Delivered,Standard
ORD-2022-020666,CUST-01765,2022-01-15,2022-01-17,Delivered,Express
ORD-2024-020667,CUST-01799,2024-12-22,2024-12-27,Delivered,Standard
ORD-2023-020668,CUST-04508,2023-10-17,2023-10-24,Delivered,Standard
ORD-2023-020669,CUST-00034,2023-07-23,,Cancelled,Standard
ORD-2022-020670,CUST-01615,2022-10-17,2022-10-20,Returned,Standard
ORD-2023-020671,CUST-04835,2023-02-24,2023-02-28,Returned,Standard
ORD-2023-020672,CUST-02731,2023-09-21,2023-09-27,Shipped,Standard
ORD-2023-020673,CUST-04263,2023-11-27,2023-12-02,Delivered,Standard
ORD-2024-020674,CUST-04427,2024-08-01,2024-08-03,Delivered,Express
ORD-2023-020675,CUST-00729,2023-07-14,2023-07-15,Delivered,Next Day
ORD-2023-020676,CUST-04069,2023-08-25,2023-08-27,Delivered,Express
ORD-2022-020677,CUST-00128,2022-06-05,2022-06-07,Delivered,Express
ORD-2024-020678,CUST-01062,2024-10-03,2024-10-09,Returned,Standard
ORD-2023-020679,CUST-01783,2023-01-04,2023-01-06,Delivered,Express
ORD-2023-020680,CUST-00988,2023-03-03,2023-03-06,Delivered,Standard
ORD-2023-020681,CUST-00533,2023-07-07,2023-07-14,Delivered,Standard
ORD-2024-020682,CUST-02061,2024-11-03,2024-11-09,Shipped,Standard
ORD-2022-020683,CUST-04217,2022-03-24,2022-03-29,Delivered,Standard
ORD-2022-020684,CUST-01950,2022-04-10,2022-04-17,Delivered,Standard
ORD-2023-020685,CUST-02434,2023-07-01,2023-07-04,Delivered,Standard
ORD-2022-020686,CUST-03812,2022-07-16,2022-07-19,Delivered,Standard
ORD-2023-020687,CUST-00977,2023-03-21,2023-03-24,Delivered,Standard
ORD-2022-020688,CUST-02777,2022-12-28,2022-12-30,Shipped,Express
ORD-2022-020689,CUST-04204,2022-11-24,2022-11-26,Delivered,Express
ORD-2022-020690,CUST-00339,2022-10-19,2022-10-26,Delivered,Standard
ORD-2022-020691,CUST-03775,2022-08-10,2022-08-15,Delivered,Standard
ORD-2023-020692,CUST-02223,2023-04-11,2023-04-18,Delivered,Standard
ORD-2024-020693,CUST-04714,2024-10-01,2024-10-06,Delivered,Standard
ORD-2022-020694,CUST-02841,2022-10-08,2022-10-09,Delivered,Next Day
ORD-2022-020695,CUST-01924,2022-04-05,,Processing,Standard
ORD-2024-020696,CUST-02763,2024-09-06,2024-09-08,Delivered,Express
ORD-2023-020697,CUST-01613,2023-09-16,2023-09-18,Delivered,Express
ORD-2024-020698,CUST-01657,2024-04-07,2024-04-09,Delivered,Express
ORD-2024-020699,CUST-01212,2024-02-25,2024-02-28,Delivered,Standard
ORD-2022-020700,CUST-04006,2022-01-19,2022-01-25,Delivered,Standard
ORD-2022-020701,CUST-01771,2022-09-08,2022-09-10,Delivered,Express
ORD-2023-020702,CUST-01559,2023-10-01,2023-10-03,Delivered,Express
ORD-2024-020703,CUST-00467,2024-10-27,2024-10-28,Delivered,Next Day
ORD-2024-020704,CUST-04653,2024-12-12,2024-12-14,Returned,Express
ORD-2023-020705,CUST-01654,2023-05-19,2023-05-23,Shipped,Standard
ORD-2024-020706,CUST-04636,2024-04-04,2024-04-05,Delivered,Next Day
ORD-2022-020707,CUST-04769,2022-08-17,2022-08-19,Delivered,Express
ORD-2022-020708,CUST-04645,2022-09-20,2022-09-24,Delivered,Standard
ORD-2023-020709,CUST-03829,2023-05-26,2023-05-28,Shipped,Express
ORD-2023-020710,CUST-00836,2023-07-04,2023-07-07,Delivered,Standard
ORD-2023-020711,CUST-03759,2023-05-01,2023-05-07,Delivered,Standard
ORD-2022-020712,CUST-01322,2022-12-08,2022-12-13,Delivered,Standard
ORD-2022-020713,CUST-01139,2022-02-18,,Cancelled,Standard
ORD-2024-020714,CUST-02102,2024-12-16,2024-12-22,Delivered,Standard
ORD-2022-020715,CUST-03485,2022-07-14,2022-07-18,Delivered,Standard
ORD-2022-020716,CUST-03101,2022-02-05,2022-02-09,Delivered,Standard
ORD-2023-020717,CUST-01867,2023-06-25,2023-06-29,Delivered,Standard
ORD-2023-020718,CUST-04753,2023-10-24,2023-10-30,Delivered,Standard
ORD-2023-020719,CUST-01786,2023-08-16,2023-08-18,Delivered,Express
ORD-2022-020720,CUST-01844,2022-10-19,2022-10-21,Delivered,Express
ORD-2024-020721,CUST-04332,2024-10-10,2024-10-16,Delivered,Standard
ORD-2024-020722,CUST-02369,2024-12-21,2024-12-22,Delivered,Next Day
ORD-2024-020723,CUST-00422,2024-11-04,2024-11-08,Shipped,Standard
ORD-2022-020724,CUST-03796,2022-04-29,2022-05-02,Delivered,Standard
ORD-2024-020725,CUST-01252,2024-05-25,2024-05-29,Delivered,Standard
ORD-2023-020726,CUST-04577,2023-02-04,2023-02-09,Delivered,Standard
ORD-2023-020727,CUST-04087,2023-10-24,2023-10-28,Delivered,Standard
ORD-2023-020728,CUST-01647,2023-06-08,2023-06-11,Delivered,Standard
ORD-2024-020729,CUST-02695,2024-08-08,2024-08-14,Delivered,Standard
ORD-2023-020730,CUST-03687,2023-01-04,2023-01-06,Delivered,Express
ORD-2022-020731,CUST-01337,2022-12-25,2022-12-26,Delivered,Next Day
ORD-2024-020732,CUST-03519,2024-12-23,2024-12-24,Delivered,Next Day
ORD-2024-020733,CUST-01349,2024-12-18,2024-12-23,Delivered,Standard
ORD-2024-020734,CUST-00378,2024-08-22,2024-08-26,Delivered,Standard
ORD-2024-020735,CUST-01083,2024-01-09,2024-01-12,Delivered,Standard
ORD-2024-020736,CUST-03597,2024-02-19,2024-02-24,Delivered,Standard
ORD-2023-020737,CUST-02749,2023-10-09,2023-10-13,Delivered,Standard
ORD-2023-020738,CUST-02415,2023-08-14,2023-08-21,Delivered,Standard
ORD-2024-020739,CUST-01375,2024-07-19,2024-07-21,Delivered,Express
ORD-2024-020740,CUST-01447,2024-12-06,2024-12-08,Delivered,Express
ORD-2023-020741,CUST-00789,2023-10-07,2023-10-10,Delivered,Standard
ORD-2022-020742,CUST-02866,2022-08-19,2022-08-20,Delivered,Next Day
ORD-2023-020743,CUST-00148,2023-10-18,2023-10-25,Shipped,Standard
ORD-2022-020744,CUST-00632,2022-12-13,2022-12-16,Delivered,Standard
ORD-2023-020745,CUST-04701,2023-04-01,2023-04-07,Delivered,Standard
ORD-2022-020746,CUST-03274,2022-05-10,2022-05-12,Delivered,Express
ORD-2023-020747,CUST-01601,2023-11-23,2023-11-25,Delivered,Express
ORD-2022-020748,CUST-04011,2022-12-23,2022-12-26,Delivered,Standard
ORD-2023-020749,CUST-03631,2023-07-10,2023-07-17,Delivered,Standard
ORD-2022-020750,CUST-03670,2022-12-30,2023-01-06,Delivered,Standard
ORD-2024-020751,CUST-02056,2024-12-24,,Processing,Standard
ORD-2024-020752,CUST-03841,2024-10-15,2024-10-20,Delivered,Standard
ORD-2024-020753,CUST-00811,2024-01-12,2024-01-17,Delivered,Standard
ORD-2024-020754,CUST-04784,2024-05-05,2024-05-10,Delivered,Standard
ORD-2023-020755,CUST-00293,2023-07-04,2023-07-06,Delivered,Express
ORD-2024-020756,CUST-02420,2024-03-08,2024-03-15,Delivered,Standard
ORD-2022-020757,CUST-04875,2022-03-16,2022-03-22,Delivered,Standard
ORD-2024-020758,CUST-02569,2024-02-04,2024-02-08,Delivered,Standard
ORD-2023-020759,CUST-01976,2023-03-20,2023-03-25,Delivered,Standard
ORD-2023-020760,CUST-00401,2023-05-16,,Cancelled,Standard
ORD-2023-020761,CUST-04045,2023-08-10,2023-08-15,Delivered,Standard
ORD-2024-020762,CUST-02801,2024-10-13,2024-10-14,Delivered,Next Day
ORD-2024-020763,CUST-00600,2024-11-14,2024-11-17,Delivered,Standard
ORD-2022-020764,CUST-03059,2022-05-13,2022-05-15,Delivered,Express
ORD-2023-020765,CUST-04258,2023-08-03,2023-08-05,Delivered,Express
ORD-2022-020766,CUST-01168,2022-05-31,2022-06-03,Delivered,Standard
ORD-2023-020767,CUST-02121,2023-11-08,2023-11-12,Delivered,Standard
ORD-2023-020768,CUST-02219,2023-10-18,2023-10-21,Delivered,Standard
ORD-2023-020769,CUST-03460,2023-03-13,2023-03-17,Delivered,Standard
ORD-2023-020770,CUST-04184,2023-10-22,2023-10-24,Delivered,Express
ORD-2023-020771,CUST-00594,2023-11-15,2023-11-17,Delivered,Express
ORD-2024-020772,CUST-02549,2024-09-20,2024-09-25,Delivered,Standard
ORD-2023-020773,CUST-00521,2023-09-29,2023-10-01,Delivered,Express
ORD-2024-020774,CUST-04843,2024-10-13,2024-10-20,Delivered,Standard
ORD-2022-020775,CUST-02167,2022-10-10,2022-10-13,Delivered,Standard
ORD-2023-020776,CUST-01907,2023-11-24,,Processing,Standard
ORD-2022-020777,CUST-01815,2022-02-25,2022-02-26,Delivered,Next Day
ORD-2022-020778,CUST-02157,2022-11-22,2022-11-26,Delivered,Standard
ORD-2023-020779,CUST-01521,2023-02-15,2023-02-17,Delivered,Express
ORD-2022-020780,CUST-02698,2022-08-16,2022-08-23,Delivered,Standard
ORD-2023-020781,CUST-04435,2023-04-08,2023-04-11,Delivered,Standard
ORD-2024-020782,CUST-04219,2024-06-06,2024-06-13,Shipped,Standard
ORD-2024-020783,CUST-02527,2024-03-22,2024-03-27,Shipped,Standard
ORD-2022-020784,CUST-04151,2022-08-10,2022-08-16,Delivered,Standard
ORD-2022-020785,CUST-03926,2022-12-10,2022-12-15,Delivered,Standard
ORD-2022-020786,CUST-03784,2022-04-28,2022-05-03,Delivered,Standard
ORD-2024-020787,CUST-01420,2024-11-24,2024-12-01,Returned,Standard
ORD-2024-020788,CUST-01934,2024-12-04,2024-12-07,Delivered,Standard
ORD-2023-020789,CUST-04814,2023-10-02,2023-10-04,Delivered,Express
ORD-2022-020790,CUST-01447,2022-11-26,2022-11-30,Delivered,Standard
ORD-2024-020791,CUST-02732,2024-03-17,2024-03-19,Delivered,Express
ORD-2023-020792,CUST-02927,2023-10-04,2023-10-06,Delivered,Express
